,author,repo,file,has_type,name,docstring,func_descr,arg_names,arg_types,arg_descrs,return_type,return_expr,return_descr,lineno,full_name,arg_full_names,arg_names_len,arg_types_len
299,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,capitalize,,,['self'],[''],[''],bytearray,[],,475,capitalize,['self'],1,1
300,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,center,,,"['self', 'width', 'fillchar']","['', 'int', 'bytes']","['', '', '']",bytearray,[],,476,center,"['self', '__width', '__fillchar']",3,3
301,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,count,,,"['self', 'sub', 'start', 'end']","['', 'Union[bytes, int]', 'Optional[int]', 'Optional[int]']","['', '', '', '']",int,[],,477,count,"['self', '__sub', '__start', '__end']",4,4
302,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,copy,,,['self'],[''],[''],bytearray,[],,478,copy,['self'],1,1
303,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,decode,,,"['self', 'encode', 'error']","['', 'Text', 'Text']","['', '', '']",str,[],,479,decode,"['self', 'encoding', 'errors']",3,3
304,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,endswith,,,"['self', 'suffix']","['', 'Union[bytes, Tuple[bytes, ...]]']","['', '']",bool,[],,480,endswith,"['self', '__suffix']",2,2
305,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,expandtabs,,,"['self', 'tabsize']","['', 'int']","['', '']",bytearray,[],,481,expandtabs,"['self', 'tabsize']",2,2
306,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,find,,,"['self', 'sub', 'start', 'end']","['', 'Union[bytes, int]', 'Optional[int]', 'Optional[int]']","['', '', '', '']",int,[],,482,find,"['self', '__sub', '__start', '__end']",4,4
307,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,hex,,,['self'],[''],[''],str,[],,484,hex,['self'],1,1
308,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,index,,,"['self', 'sub', 'start', 'end']","['', 'Union[bytes, int]', 'Optional[int]', 'Optional[int]']","['', '', '', '']",int,[],,485,index,"['self', '__sub', '__start', '__end']",4,4
309,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,insert,,,"['self', 'index', 'item']","['', 'int', 'int']","['', '', '']",None,[],,486,insert,"['self', '__index', '__item']",3,3
310,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,isalnum,,,['self'],[''],[''],bool,[],,487,isalnum,['self'],1,1
311,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,isalpha,,,['self'],[''],[''],bool,[],,488,isalpha,['self'],1,1
312,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,isascii,,,['self'],[''],[''],bool,[],,490,isascii,['self'],1,1
313,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,isdigit,,,['self'],[''],[''],bool,[],,491,isdigit,['self'],1,1
314,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,islower,,,['self'],[''],[''],bool,[],,492,islower,['self'],1,1
315,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,isspace,,,['self'],[''],[''],bool,[],,493,isspace,['self'],1,1
316,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,istitle,,,['self'],[''],[''],bool,[],,494,istitle,['self'],1,1
317,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,isupper,,,['self'],[''],[''],bool,[],,495,isupper,['self'],1,1
318,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,join,,,"['self', 'iterable of byte']","['', 'Iterable[Union[ByteString, memoryview]]']","['', '']",bytearray,[],,496,join,"['self', '__iterable_of_bytes']",2,2
319,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,ljust,,,"['self', 'width', 'fillchar']","['', 'int', 'bytes']","['', '', '']",bytearray,[],,497,ljust,"['self', '__width', '__fillchar']",3,3
320,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,low,,,['self'],[''],[''],bytearray,[],,498,lower,['self'],1,1
321,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,lstrip,,,"['self', 'byte']","['', 'Optional[bytes]']","['', '']",bytearray,[],,499,lstrip,"['self', '__bytes']",2,2
322,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,partition,,,"['self', 'sep']","['', 'bytes']","['', '']","Tuple[bytearray, bytearray, bytearray]",[],,500,partition,"['self', '__sep']",2,2
323,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,replace,,,"['self', 'old', 'new', 'count']","['', 'bytes', 'bytes', 'int']","['', '', '', '']",bytearray,[],,501,replace,"['self', '__old', '__new', '__count']",4,4
324,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,rfind,,,"['self', 'sub', 'start', 'end']","['', 'Union[bytes, int]', 'Optional[int]', 'Optional[int]']","['', '', '', '']",int,[],,502,rfind,"['self', '__sub', '__start', '__end']",4,4
325,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,rindex,,,"['self', 'sub', 'start', 'end']","['', 'Union[bytes, int]', 'Optional[int]', 'Optional[int]']","['', '', '', '']",int,[],,503,rindex,"['self', '__sub', '__start', '__end']",4,4
326,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,rjust,,,"['self', 'width', 'fillchar']","['', 'int', 'bytes']","['', '', '']",bytearray,[],,504,rjust,"['self', '__width', '__fillchar']",3,3
327,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,rpartition,,,"['self', 'sep']","['', 'bytes']","['', '']","Tuple[bytearray, bytearray, bytearray]",[],,505,rpartition,"['self', '__sep']",2,2
328,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,rsplit,,,"['self', 'sep', 'maxsplit']","['', 'Optional[bytes]', 'int']","['', '', '']",List[bytearray],[],,506,rsplit,"['self', 'sep', 'maxsplit']",3,3
329,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,rstrip,,,"['self', 'byte']","['', 'Optional[bytes]']","['', '']",bytearray,[],,507,rstrip,"['self', '__bytes']",2,2
330,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,split,,,"['self', 'sep', 'maxsplit']","['', 'Optional[bytes]', 'int']","['', '', '']",List[bytearray],[],,508,split,"['self', 'sep', 'maxsplit']",3,3
331,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,splitlines,,,"['self', 'keepends']","['', 'bool']","['', '']",List[bytearray],[],,509,splitlines,"['self', 'keepends']",2,2
332,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,startswith,,,"['self', 'prefix', 'start', 'end']","['', 'Union[bytes, Tuple[bytes, ...]]', 'Optional[int]', 'Optional[int]']","['', '', '', '']",bool,[],,510,startswith,"['self', '__prefix', '__start', '__end']",4,4
333,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,strip,,,"['self', 'byte']","['', 'Optional[bytes]']","['', '']",bytearray,[],,516,strip,"['self', '__bytes']",2,2
334,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,swapcase,,,['self'],[''],[''],bytearray,[],,517,swapcase,['self'],1,1
335,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,title,,,['self'],[''],[''],bytearray,[],,518,title,['self'],1,1
336,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,translate,,,"['self', 'table', 'delete']","['', 'Optional[bytes]', 'bytes']","['', '', '']",bytearray,[],,519,translate,"['self', '__table', 'delete']",3,3
337,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,upper,,,['self'],[''],[''],bytearray,[],,520,upper,['self'],1,1
338,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,zfill,,,"['self', 'width']","['', 'int']","['', '']",bytearray,[],,521,zfill,"['self', '__width']",2,2
339,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,fromhex,,,"['cl', 'string']","['', 'str']","['', '']",bytearray,[],,523,fromhex,"['cls', '__string']",2,2
340,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,maketrans,,,"['cl', 'frm', 'to']","['', 'bytes', 'bytes']","['', '', '']",bytes,[],,525,maketrans,"['cls', '__frm', '__to']",3,3
341,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,len,,,['self'],[''],[''],int,[],,527,__len__,['self'],1,1
342,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,iter,,,['self'],[''],[''],Iterator[int],[],,528,__iter__,['self'],1,1
343,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,str,,,['self'],[''],[''],str,[],,529,__str__,['self'],1,1
344,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,repr,,,['self'],[''],[''],str,[],,530,__repr__,['self'],1,1
345,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,int,,,['self'],[''],[''],int,[],,531,__int__,['self'],1,1
346,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,float,,,['self'],[''],[''],float,[],,532,__float__,['self'],1,1
347,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,getitem,,,"['self', 'i']","['', 'int']","['', '']",int,[],,535,__getitem__,"['self', 'i']",2,2
348,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,getitem,,,"['self', 's']","['', 'slice']","['', '']",bytearray,[],,537,__getitem__,"['self', 's']",2,2
349,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,setitem,,,"['self', 'i', 'x']","['', 'int', 'int']","['', '', '']",None,[],,539,__setitem__,"['self', 'i', 'x']",3,3
350,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,setitem,,,"['self', 's', 'x']","['', 'slice', 'Union[Iterable[int], bytes]']","['', '', '']",None,[],,541,__setitem__,"['self', 's', 'x']",3,3
351,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,delitem,,,"['self', 'i']","['', 'Union[int, slice]']","['', '']",None,[],,542,__delitem__,"['self', 'i']",2,2
352,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,add,,,"['self', 's']","['', 'bytes']","['', '']",bytearray,[],,543,__add__,"['self', 's']",2,2
353,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,iadd,,,"['self', 's']","['', 'Iterable[int]']","['', '']",bytearray,[],,544,__iadd__,"['self', 's']",2,2
354,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,mul,,,"['self', 'n']","['', 'int']","['', '']",bytearray,[],,545,__mul__,"['self', 'n']",2,2
355,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,rmul,,,"['self', 'n']","['', 'int']","['', '']",bytearray,[],,546,__rmul__,"['self', 'n']",2,2
356,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,imul,,,"['self', 'n']","['', 'int']","['', '']",bytearray,[],,547,__imul__,"['self', 'n']",2,2
357,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,mod,,,"['self', 'value']","['', 'Any']","['', '']",bytes,[],,549,__mod__,"['self', 'value']",2,2
358,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,contains,,,"['self', 'o']","['', 'Union[int, bytes]']","['', '']",bool,[],,551,__contains__,"['self', 'o']",2,2
359,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,eq,,,"['self', 'x']","['', 'object']","['', '']",bool,[],,552,__eq__,"['self', 'x']",2,2
360,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,ne,,,"['self', 'x']","['', 'object']","['', '']",bool,[],,553,__ne__,"['self', 'x']",2,2
361,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,lt,,,"['self', 'x']","['', 'bytes']","['', '']",bool,[],,554,__lt__,"['self', 'x']",2,2
362,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,le,,,"['self', 'x']","['', 'bytes']","['', '']",bool,[],,555,__le__,"['self', 'x']",2,2
363,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,gt,,,"['self', 'x']","['', 'bytes']","['', '']",bool,[],,556,__gt__,"['self', 'x']",2,2
364,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,ge,,,"['self', 'x']","['', 'bytes']","['', '']",bool,[],,557,__ge__,"['self', 'x']",2,2
365,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,"['self', 'obj']","['', 'Union[bytes, bytearray, memoryview]']","['', '']",None,[],,575,__init__,"['self', 'obj']",2,2
366,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,enter,,,['self'],[''],[''],memoryview,[],,576,__enter__,['self'],1,1
367,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,exit,,,"['self', 'exc type', 'exc val', 'exc tb']","['', 'Optional[Type[BaseException]]', 'Optional[BaseException]', 'Optional[TracebackType]']","['', '', '', '']",None,[],,577,__exit__,"['self', 'exc_type', 'exc_val', 'exc_tb']",4,4
368,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,cast,,,"['self', 'format', 'shape']","['', 'str', 'Union[List[int], Tuple[int]]']","['', '', '']",memoryview,[],,578,cast,"['self', 'format', 'shape']",3,3
369,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,getitem,,,"['self', 'i']","['', 'int']","['', '']",_mv_container_type,[],,581,__getitem__,"['self', 'i']",2,2
370,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,getitem,,,"['self', 's']","['', 'slice']","['', '']",memoryview,[],,583,__getitem__,"['self', 's']",2,2
371,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,contains,,,"['self', 'x']","['', 'object']","['', '']",bool,[],,585,__contains__,"['self', 'x']",2,2
372,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,iter,,,['self'],[''],[''],Iterator[_mv_container_type],[],,586,__iter__,['self'],1,1
373,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,len,,,['self'],[''],[''],int,[],,587,__len__,['self'],1,1
374,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,setitem,,,"['self', 's', 'o']","['', 'slice', 'memoryview']","['', '', '']",None,[],,590,__setitem__,"['self', 's', 'o']",3,3
375,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,setitem,,,"['self', 'i', 'o']","['', 'int', 'bytes']","['', '', '']",None,[],,592,__setitem__,"['self', 'i', 'o']",3,3
376,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,setitem,,,"['self', 's', 'o']","['', 'slice', 'Sequence[bytes]']","['', '', '']",None,[],,594,__setitem__,"['self', 's', 'o']",3,3
377,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,tobytes,,,"['self', 'order']","['', ""Optional[Literal['C', 'F', 'A']]""]","['', '']",bytes,[],,597,tobytes,"['self', 'order']",2,2
378,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,tobytes,,,['self'],[''],[''],bytes,[],,599,tobytes,['self'],1,1
379,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,tolist,,,['self'],[''],[''],List[int],[],,600,tolist,['self'],1,1
380,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,toreadonly,,,['self'],[''],[''],memoryview,[],,602,toreadonly,['self'],1,1
381,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,release,,,['self'],[''],[''],None,[],,605,release,['self'],1,1
382,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,hex,,,['self'],[''],[''],str,[],,608,hex,['self'],1,1
383,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,"['self', 'o']","['', 'object']","['', '']",None,[],,611,__init__,"['self', 'o']",2,2
384,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,and,,,"['self', 'x']","['', 'bool']","['', '']",bool,[],,613,__and__,"['self', 'x']",2,2
385,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,and,,,"['self', 'x']","['', 'int']","['', '']",int,[],,615,__and__,"['self', 'x']",2,2
386,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,or,,,"['self', 'x']","['', 'bool']","['', '']",bool,[],,617,__or__,"['self', 'x']",2,2
387,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,or,,,"['self', 'x']","['', 'int']","['', '']",int,[],,619,__or__,"['self', 'x']",2,2
388,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,xor,,,"['self', 'x']","['', 'bool']","['', '']",bool,[],,621,__xor__,"['self', 'x']",2,2
389,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,xor,,,"['self', 'x']","['', 'int']","['', '']",int,[],,623,__xor__,"['self', 'x']",2,2
390,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,rand,,,"['self', 'x']","['', 'bool']","['', '']",bool,[],,625,__rand__,"['self', 'x']",2,2
391,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,rand,,,"['self', 'x']","['', 'int']","['', '']",int,[],,627,__rand__,"['self', 'x']",2,2
392,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,ror,,,"['self', 'x']","['', 'bool']","['', '']",bool,[],,629,__ror__,"['self', 'x']",2,2
393,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,ror,,,"['self', 'x']","['', 'int']","['', '']",int,[],,631,__ror__,"['self', 'x']",2,2
394,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,rxor,,,"['self', 'x']","['', 'bool']","['', '']",bool,[],,633,__rxor__,"['self', 'x']",2,2
395,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,rxor,,,"['self', 'x']","['', 'int']","['', '']",int,[],,635,__rxor__,"['self', 'x']",2,2
396,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,getnewargs,,,['self'],[''],[''],Tuple[int],[],,636,__getnewargs__,['self'],1,1
397,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,"['self', 'stop']","['', 'Any']","['', '']",None,[],,643,__init__,"['self', 'stop']",2,2
398,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,"['self', 'start', 'stop', 'step']","['', 'Any', 'Any', 'Any']","['', '', '', '']",None,[],,645,__init__,"['self', 'start', 'stop', 'step']",4,4
399,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,index,,,"['self', 'len']","['', 'int']","['', '']","Tuple[int, int, int]",[],,647,indices,"['self', 'len']",2,2
400,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,new,,,"['cl', 'iterable']","['Type[_T]', 'Iterable[_T_co]']","['', '']",_T,[],,650,__new__,"['cls', 'iterable']",2,2
401,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,len,,,['self'],[''],[''],int,[],,651,__len__,['self'],1,1
402,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,contains,,,"['self', 'x']","['', 'object']","['', '']",bool,[],,652,__contains__,"['self', 'x']",2,2
403,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,getitem,,,"['self', 'x']","['', 'int']","['', '']",_T_co,[],,654,__getitem__,"['self', 'x']",2,2
404,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,getitem,,,"['self', 'x']","['', 'slice']","['', '']","Tuple[_T_co, ...]",[],,656,__getitem__,"['self', 'x']",2,2
405,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,iter,,,['self'],[''],[''],Iterator[_T_co],[],,657,__iter__,['self'],1,1
406,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,lt,,,"['self', 'x']","['', 'Tuple[_T_co, ...]']","['', '']",bool,[],,658,__lt__,"['self', 'x']",2,2
407,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,le,,,"['self', 'x']","['', 'Tuple[_T_co, ...]']","['', '']",bool,[],,659,__le__,"['self', 'x']",2,2
408,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,gt,,,"['self', 'x']","['', 'Tuple[_T_co, ...]']","['', '']",bool,[],,660,__gt__,"['self', 'x']",2,2
409,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,ge,,,"['self', 'x']","['', 'Tuple[_T_co, ...]']","['', '']",bool,[],,661,__ge__,"['self', 'x']",2,2
410,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,add,,,"['self', 'x']","['', 'Tuple[_T_co, ...]']","['', '']","Tuple[_T_co, ...]",[],,662,__add__,"['self', 'x']",2,2
411,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,mul,,,"['self', 'n']","['', 'int']","['', '']","Tuple[_T_co, ...]",[],,663,__mul__,"['self', 'n']",2,2
412,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,rmul,,,"['self', 'n']","['', 'int']","['', '']","Tuple[_T_co, ...]",[],,664,__rmul__,"['self', 'n']",2,2
413,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,count,,,"['self', 'value']","['', 'Any']","['', '']",int,[],,665,count,"['self', '__value']",2,2
414,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,index,,,"['self', 'value', 'start', 'stop']","['', 'Any', 'int', 'int']","['', '', '', '']",int,[],,667,index,"['self', '__value', '__start', '__stop']",4,4
415,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,index,,,"['self', 'value']","['', 'Any']","['', '']",int,[],,669,index,"['self', '__value']",2,2
416,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,['self'],[''],[''],None,[],,681,__init__,['self'],1,1
417,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,"['self', 'iterable']","['', 'Iterable[_T]']","['', '']",None,[],,683,__init__,"['self', 'iterable']",2,2
418,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,clear,,,['self'],[''],[''],None,[],,684,clear,['self'],1,1
419,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,copy,,,['self'],[''],[''],List[_T],[],,685,copy,['self'],1,1
420,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,append,,,"['self', 'object']","['', '_T']","['', '']",None,[],,686,append,"['self', '__object']",2,2
421,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,extend,,,"['self', 'iterable']","['', 'Iterable[_T]']","['', '']",None,[],,687,extend,"['self', '__iterable']",2,2
422,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,pop,,,"['self', 'index']","['', 'int']","['', '']",_T,[],,688,pop,"['self', '__index']",2,2
423,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,index,,,"['self', 'value', 'start', 'stop']","['', '_T', 'int', 'int']","['', '', '', '']",int,[],,689,index,"['self', '__value', '__start', '__stop']",4,4
424,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,count,,,"['self', 'value']","['', '_T']","['', '']",int,[],,690,count,"['self', '__value']",2,2
425,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,insert,,,"['self', 'index', 'object']","['', 'int', '_T']","['', '', '']",None,[],,691,insert,"['self', '__index', '__object']",3,3
426,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,remove,,,"['self', 'value']","['', '_T']","['', '']",None,[],,692,remove,"['self', '__value']",2,2
427,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,reverse,,,['self'],[''],[''],None,[],,693,reverse,['self'],1,1
428,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,sort,,,['self'],[''],[''],None,[],,694,sort,['self'],1,1
429,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,len,,,['self'],[''],[''],int,[],,696,__len__,['self'],1,1
430,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,iter,,,['self'],[''],[''],Iterator[_T],[],,697,__iter__,['self'],1,1
431,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,str,,,['self'],[''],[''],str,[],,698,__str__,['self'],1,1
432,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,getitem,,,"['self', 'i']","['', 'int']","['', '']",_T,[],,701,__getitem__,"['self', 'i']",2,2
433,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,getitem,,,"['self', 's']","['', 'slice']","['', '']",List[_T],[],,703,__getitem__,"['self', 's']",2,2
434,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,setitem,,,"['self', 'i', 'o']","['', 'int', '_T']","['', '', '']",None,[],,705,__setitem__,"['self', 'i', 'o']",3,3
435,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,setitem,,,"['self', 's', 'o']","['', 'slice', 'Iterable[_T]']","['', '', '']",None,[],,707,__setitem__,"['self', 's', 'o']",3,3
436,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,delitem,,,"['self', 'i']","['', 'Union[int, slice]']","['', '']",None,[],,708,__delitem__,"['self', 'i']",2,2
437,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,add,,,"['self', 'x']","['', 'List[_T]']","['', '']",List[_T],[],,709,__add__,"['self', 'x']",2,2
438,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,iadd,,,"['self', 'x']","['_S', 'Iterable[_T]']","['', '']",_S,[],,710,__iadd__,"['self', 'x']",2,2
439,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,mul,,,"['self', 'n']","['', 'int']","['', '']",List[_T],[],,711,__mul__,"['self', 'n']",2,2
440,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,rmul,,,"['self', 'n']","['', 'int']","['', '']",List[_T],[],,712,__rmul__,"['self', 'n']",2,2
441,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,imul,,,"['self', 'n']","['_S', 'int']","['', '']",_S,[],,713,__imul__,"['self', 'n']",2,2
442,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,contains,,,"['self', 'o']","['', 'object']","['', '']",bool,[],,714,__contains__,"['self', 'o']",2,2
443,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,reverse,,,['self'],[''],[''],Iterator[_T],[],,715,__reversed__,['self'],1,1
